ID	DOCULECT	CONCEPT	VALUE	FORM	SOURCE	SAGART_ID
5132	NjorogsKhroskyabs	the body hair (hair or fur)		mə³³ma⁵⁵	Yin2007	
5702	Tshobdun	the body hair (hair or fur)			Sun2019	
5959	NgyaltsuZbu	the body hair (hair or fur)	tɐ-rméʔ	tɐ-rméʔ	Gong2018	
6188	Zlarong	the body hair (hair or fur)	mɔ13	mɔ13	Zhao2019	
6548	KyomkyoSitu	the body hair (hair or fur)	tarɲi	tarɲi	Prins2016	
61	Bantawa	the bone	yɨwa	yɨwa	Jongens2009	33874
319	Daofu	the bone	rə ra	rə ra	Huang1992	18648
610	Japhug	the bone	ɕɤrɯ	ɕɤrɯ	Jacques2015b	949
1011	Tangut	the bone	rjɨr¹	rjɨr¹	Li1997	953
1373	WobziKhroskyabs	the bone	ɕɑrə́	ɕɑrə́	Lai2017	31569
1700	Zhaba	the bone	xə⁵⁵|ʐə⁵⁵	xə⁵⁵|ʐə⁵⁵	Huang1992	21209
1701	Zhaba	the bone	ɕə⁵⁵|ʐə⁵⁵	ɕə⁵⁵|ʐə⁵⁵	Huang1992	21210
1978	MaerkangrGyalrong	the bone	ʃɐ rə	ʃɐ rə	Huang1992	17417
2246	MuyaKangding	the bone	tɕhue⁵⁵rə⁵³	tɕhue⁵⁵rə⁵³	Huang1992	22924
2590	MenyaGao	the bone		1tɕheʐə	Gao2016	
2842	OldBurmese	the bone	ruiwḥ	ruiwḥ		31121
3094	QueyuXinlong	the bone	ʃə⁵⁵|rə⁵⁵	ʃə⁵⁵|rə⁵⁵	Huang1992	20012
3293	QueyuPubarong	the bone	ɕʰəɻaɪ	ɕʰəɻaɪ	GuanForthcoming	
3701	SiyuewuKhroskyabs	the bone	ɕerə́	ɕerə́		38899
4048	BragbarSitu	the bone	ɕarə̂	ɕarə̂	ZhangForthcoming	
4519	Geshiza	the bone		tɕʰəri	Honkasalo2019	
4742	GuanyinqiaoKhroskyabs	the bone	ɕɛ³³rə⁵⁵	ɕɛ³³rə⁵⁵	Huang2007	
5042	NjorogsKhroskyabs	the bone		ɕa³³ru⁵⁵	Yin2007	
5599	Tshobdun	the bone	ʃɐ́ru	ʃɐ́ru	Sun2019	
6043	NgyaltsuZbu	the bone	ɕɐrə̂	ɕɐrə̂	Gong2018	
6305	Zlarong	the bone	tɕhu31ru53	tɕhu31ru53	Zhao2019	
6549	KyomkyoSitu	the bone	ʃarə	ʃarə	Prins2016	
62	Bantawa	the branch	kusi	kusi	Jongens2009	33875
320	Daofu	the branch	qa rvɐ	qa rvɐ	Huang1992	16930
611	Japhug	the branch	tɤ-rtaʁ	tɤ-rtaʁ	Jacques2015b	1002
1012	Tangut	the branch	.war	.war	Li1997	38113
1374	WobziKhroskyabs	the branch	jælgɑ́	jælgɑ́	Lai2017	31570
1702	Zhaba	the branch	ja⁵⁵ja⁵⁵	ja⁵⁵ja⁵⁵	Huang1992	24699
1979	MaerkangrGyalrong	the branch	tɐi jgɐ	tɐi jgɐ	Huang1992	17600
2247	MuyaKangding	the branch	jɐ³³gæ⁵³	jɐ³³gæ⁵³	Huang1992	19573
2472	MenyaGao	the branch		1jɛɡɛ	Gao2016	
2843	OldBurmese	the branch	a◦khak	a◦khak		31122
3095	QueyuXinlong	the branch	ra¹³la⁵⁵	ra¹³la⁵⁵	Huang1992	20191
3438	QueyuPubarong	the branch	ʐalǎ	ʐalǎ	GuanForthcoming	
3702	SiyuewuKhroskyabs	the branch	dzə̂ɣ	dzə̂ɣ		38900
4049	BragbarSitu	the branch	ɕɐ-jgiâk	ɕɐ-jgiâk	ZhangForthcoming	
4486	Geshiza	the branch		sʰə-var	Honkasalo2019	
4743	GuanyinqiaoKhroskyabs	the branch	jal³³ga⁵³	jal³³ga⁵³	Huang2007	
5308	NjorogsKhroskyabs	the branch		tai³³ga⁵⁵	Yin2007	
5703	Tshobdun	the branch			Sun2019	
6018	NgyaltsuZbu	the branch	vəlqɐ́ʔ	vəlqɐ́ʔ	Gong2018	
6164	Zlarong	the branch	la31pe53	la31pe53	Zhao2019	
6165	Zlarong	the branch	la53	la53	Zhao2019	
6550	KyomkyoSitu	the branch	ʃumden	ʃumden	Prins2016	
6551	KyomkyoSitu	the branch	tajga	tajga	Prins2016	
63	Bantawa	the breast (female)	duda	duda	Jongens2009	33876
321	Daofu	the breast (female)	nu nu	nu nu	Huang1992	18628
612	Japhug	the breast (female)	tɯ-nɯ	tɯ-nɯ	Jacques2015b	1055
1013	Tangut	the breast (female)	ner²	ner²	Li1997	1059
1014	Tangut	the breast (female)	new	new	Li1997	38125
1375	WobziKhroskyabs	the breast (female)	nənə̂	nənə̂	Lai2017	31571
1703	Zhaba	the breast (female)	nə⁵⁵nə⁵⁵	nə⁵⁵nə⁵⁵	Huang1992	21178
1980	MaerkangrGyalrong	the breast (female)	tə nu	tə nu	Huang1992	17393
2248	MuyaKangding	the breast (female)	nə³³nø²⁴	nə³³nø²⁴	Huang1992	22432
2758	MenyaGao	the breast (female)		2nønø	Gao2016	
2844	OldBurmese	the breast (female)	nuiwʔ	nuiwʔ		31123
3096	QueyuXinlong	the breast (female)	nɯ¹³nɯ⁵⁵	nɯ¹³nɯ⁵⁵	Huang1992	19977
3351	QueyuPubarong	the breast (female)	nə̌nə	nə̌nə	GuanForthcoming	
3703	SiyuewuKhroskyabs	the breast (female)	nunû	nunû		38901
4050	BragbarSitu	the breast (female)	tə-nū	tə-nū	ZhangForthcoming	
4405	Geshiza	the breast (female)		nunu	Honkasalo2019	
4744	GuanyinqiaoKhroskyabs	the breast (female)	na³³no⁵⁵	na³³no⁵⁵	Huang2007	
5182	NjorogsKhroskyabs	the breast (female)		nu³³nu⁵⁵	Yin2007	
5496	Tshobdun	the breast (female)	nuʔ	nuʔ	Sun2019	
6044	NgyaltsuZbu	the breast (female)	tə-nôɣ	tə-nôɣ	Gong2018	
6391	Zlarong	the breast (female)			Zhao2019	
6552	KyomkyoSitu	the breast (female)	tənuʔ	tənuʔ	Prins2016	
613	Japhug	the child	tɤ-pɤtso	tɤ-pɤtso	Jacques2015b	25812
863	Japhug	the child		tɤpɤtso	Jacques2015b	
1273	Tangut	the child		zji¹	Li1997	
1569	WobziKhroskyabs	the child		ɲadí	Lai2017	
2558	MenyaGao	the child		1pətshi	Gao2016	
3364	QueyuPubarong	the child	ᵖɕǐ	ᵖɕǐ	GuanForthcoming	
3704	SiyuewuKhroskyabs	the child	ɲæʁdí	ɲæʁdí		38902
4051	BragbarSitu	the child	ta-pū	ta-pū	ZhangForthcoming	
4306	Geshiza	the child		bəʑə	Honkasalo2019	
4745	GuanyinqiaoKhroskyabs	the child	ɲɑ³³də⁵⁵	ɲɑ³³də⁵⁵	Huang2007	
5290	NjorogsKhroskyabs	the child		sŋa³³lu⁵⁵	Yin2007	
5292	NjorogsKhroskyabs	the child		sŋaq⁵⁵	Yin2007	
5420	Tshobdun	the child	kəxtʃipu	kəxtʃipu	Sun2019	
5421	Tshobdun	the child	kəxtʃipu	kəxtʃipu	Sun2019	
5441	Tshobdun	the child	lŋaʔ	lŋaʔ	Sun2019	
5442	Tshobdun	the child	lŋaʔ	lŋaʔ	Sun2019	
5969	NgyaltsuZbu	the child	tɑ-pɯ́ʔ	tɑ-pɯ́ʔ	Gong2018	
6321	Zlarong	the child	the53sɨ31	the53sɨ31	Zhao2019	
6553	KyomkyoSitu	the child	cici	cici	Prins2016	
6554	KyomkyoSitu	the child	tapuʔ	tapuʔ	Prins2016	
614	Japhug	the child (descendant)	tɤ-rɟit	tɤ-rɟit	Jacques2015b	1320
864	Japhug	the child (descendant)		tɤpɤtso	Jacques2015b	
1274	Tangut	the child (descendant)		zji¹	Li1997	
1570	WobziKhroskyabs	the child (descendant)		ɲadí	Lai2017	
2759	MenyaGao	the child (descendant)			Gao2016	
3497	QueyuPubarong	the child (descendant)	ɕʰjopɕī	ɕʰjopɕī	GuanForthcoming	
3705	SiyuewuKhroskyabs	the child (descendant)	ɲæʁdí	ɲæʁdí		38903
4052	BragbarSitu	the child (descendant)	ta-pū	ta-pū	ZhangForthcoming	
4611	Geshiza	the child (descendant)			Honkasalo2019	
4746	GuanyinqiaoKhroskyabs	the child (descendant)	mɲə³³re⁵³	mɲə³³re⁵³	Huang2007	
5361	NjorogsKhroskyabs	the child (descendant)		ze⁵⁵me³³	Yin2007	
5363	NjorogsKhroskyabs	the child (descendant)		zi³³mi⁵³	Yin2007	
5364	NjorogsKhroskyabs	the child (descendant)		zi³³vli⁵⁵	Yin2007	
5704	Tshobdun	the child (descendant)			Sun2019	
5935	NgyaltsuZbu	the child (descendant)	pɯrɟə́t	pɯrɟə́t	Gong2018	
6392	Zlarong	the child (descendant)			Zhao2019	
6555	KyomkyoSitu	the child (descendant)	tapuʔ	tapuʔ	Prins2016	
64	Bantawa	the child (young human)	cʰa	cʰa	Jongens2009	33880
322	Daofu	the child (young human)	ge de	ge de	Huang1992	18671
615	Japhug	the child (young human)	tɤ-pɤtso	tɤ-pɤtso	Jacques2015b	30488
1015	Tangut	the child (young human)	gjɨ	gjɨ	Li1997	38214
1376	WobziKhroskyabs	the child (young human)	ɲadí	ɲadí	Lai2017	31575
1704	Zhaba	the child (young human)	pʌ³³ɟjʌ⁵⁵	pʌ³³ɟjʌ⁵⁵	Huang1992	21233
1981	MaerkangrGyalrong	the child (young human)	tɑ pu	tɑ pu	Huang1992	17442
2249	MuyaKangding	the child (young human)	pə³³tshi⁵³	pə³³tshi⁵³	Huang1992	16074
2559	MenyaGao	the child (young human)		1pətshi	Gao2016	
3097	QueyuXinlong	the child (young human)	pɕe¹³	pɕe¹³	Huang1992	20037
3365	QueyuPubarong	the child (young human)	ᵖɕǐ	ᵖɕǐ	GuanForthcoming	
3706	SiyuewuKhroskyabs	the child (young human)	ɲæʁdí	ɲæʁdí		38904
4053	BragbarSitu	the child (young human)	ta-pū	ta-pū	ZhangForthcoming	
4307	Geshiza	the child (young human)		bəʑə	Honkasalo2019	
4747	GuanyinqiaoKhroskyabs	the child (young human)	ɲɑ³³də⁵⁵	ɲɑ³³də⁵⁵	Huang2007	
5291	NjorogsKhroskyabs	the child (young human)		sŋa³³lu⁵⁵	Yin2007	
5293	NjorogsKhroskyabs	the child (young human)		sŋaq⁵⁵	Yin2007	
5422	Tshobdun	the child (young human)	kəxtʃipu	kəxtʃipu	Sun2019	
5423	Tshobdun	the child (young human)	kəxtʃipu	kəxtʃipu	Sun2019	
5443	Tshobdun	the child (young human)	lŋaʔ	lŋaʔ	Sun2019	
5444	Tshobdun	the child (young human)	lŋaʔ	lŋaʔ	Sun2019	
5970	NgyaltsuZbu	the child (young human)	tɑ-pɯ́ʔ	tɑ-pɯ́ʔ	Gong2018	
6322	Zlarong	the child (young human)	the53sɨ31	the53sɨ31	Zhao2019	
6556	KyomkyoSitu	the child (young human)	cici	cici	Prins2016	
6557	KyomkyoSitu	the child (young human)	tapuʔ	tapuʔ	Prins2016	
65	Bantawa	the cloud	tʰakri	tʰakri	Jongens2009	33881
323	Daofu	the cloud	zdo	zdo	Huang1992	18566
616	Japhug	the cloud	zdɯm	zdɯm	Jacques2015b	1479
1016	Tangut	the cloud	djɨ̣j²	djɨ̣j²	Li1997	1483
1377	WobziKhroskyabs	the cloud	zdə̂m	zdə̂m	Lai2017	31576
1705	Zhaba	the cloud	ʂtei¹³	ʂtei¹³	Huang1992	21114
1982	MaerkangrGyalrong	the cloud	zdᴇm	zdᴇm	Huang1992	18801
2250	MuyaKangding	the cloud	ndə³³re⁵⁵	ndə³³re⁵⁵	Huang1992	22365
2698	MenyaGao	the cloud		2ndəʐe	Gao2016	
2845	OldBurmese	the cloud	tim	tim		31124
3098	QueyuXinlong	the cloud	ɕtie⁵⁵	ɕtie⁵⁵	Huang1992	19907
3425	QueyuPubarong	the cloud	ˣtēɪʐə̄mu	ˣtēɪʐə̄mu	GuanForthcoming	
3707	SiyuewuKhroskyabs	the cloud	zdə̂m	zdə̂m		38905
4054	BragbarSitu	the cloud	zdiə̄m	zdiə̄m	ZhangForthcoming	
4587	Geshiza	the cloud		zdo	Honkasalo2019	
4748	GuanyinqiaoKhroskyabs	the cloud	zdə̂m	zdə̂m	Huang2007	
5358	NjorogsKhroskyabs	the cloud		zdem⁵³	Yin2007	
5661	Tshobdun	the cloud	zⁿdəmʔ	zⁿdəmʔ	Sun2019	
6023	NgyaltsuZbu	the cloud	zⁿdímʔ	zⁿdímʔ	Gong2018	
6211	Zlarong	the cloud	ndə55rə55	ndə55rə55	Zhao2019	
6558	KyomkyoSitu	the cloud	zdeʔm	zdeʔm	Prins2016	
66	Bantawa	the daughter	meccʰacʰa	meccʰacʰa	Jongens2009	33886
324	Daofu	the daughter	sme	sme	Huang1992	18698
617	Japhug	the daughter	tɯ-me	tɯ-me	Jacques2015b	30722
1017	Tangut	the daughter	mji.j	mji.j	Li1997	38215
1378	WobziKhroskyabs	the daughter	məlé	məlé	Lai2017	31583
1706	Zhaba	the daughter	zʌ¹³ntʂhɿ³³	zʌ¹³ntʂhɿ³³	Huang1992	20535
1983	MaerkangrGyalrong	the daughter	tə mi	tə mi	Huang1992	17479
2251	MuyaKangding	the daughter	mə³³za⁵³	mə³³za⁵³	Huang1992	22517
2507	MenyaGao	the daughter		1məzæ̠ 	Gao2016	
2846	OldBurmese	the daughter	sa◦mīḥ	sa◦mīḥ		31125
3099	QueyuXinlong	the daughter	zo¹³pɕe⁵⁵	zo¹³pɕe⁵⁵	Huang1992	20069
3435	QueyuPubarong	the daughter	zȭ	zȭ	GuanForthcoming	
3708	SiyuewuKhroskyabs	the daughter	məlé	məlé		38906
4055	BragbarSitu	the daughter	tə-mī	tə-mī	ZhangForthcoming	
4495	Geshiza	the daughter		smæ-ŋa	Honkasalo2019	
4749	GuanyinqiaoKhroskyabs	the daughter	mə⁵⁵le⁵⁵	mə⁵⁵le⁵⁵	Huang2007	
5136	NjorogsKhroskyabs	the daughter		mi⁵⁵	Yin2007	
5466	Tshobdun	the daughter	mε	mε	Sun2019	
5984	NgyaltsuZbu	the daughter	təmî	təmî	Gong2018	
6183	Zlarong	the daughter	mi13	mi13	Zhao2019	
6559	KyomkyoSitu	the daughter	təmuʔpuʔ	təmuʔpuʔ	Prins2016	
618	Japhug	the day (opposed to night)	tɯ-sŋi	tɯ-sŋi	Jacques2015b	1903
865	Japhug	the day (opposed to night)		sŋi	Jacques2015b	
1283	Tangut	the day (opposed to night)		zjɨ̣	Li1997	
1571	WobziKhroskyabs	the day (opposed to night)		snə̂go	Lai2017	
2580	MenyaGao	the day (opposed to night)		1si	Gao2016	
3387	QueyuPubarong	the day (opposed to night)	sîzɨpʰe	sîzɨpʰe	GuanForthcoming	
3709	SiyuewuKhroskyabs	the day (opposed to night)	snə̂go	snə̂go		38907
4056	BragbarSitu	the day (opposed to night)	ɕnəŋliɛ̄	ɕnəŋliɛ̄	ZhangForthcoming	
4389	Geshiza	the day (opposed to night)		nælæ	Honkasalo2019	
4750	GuanyinqiaoKhroskyabs	the day (opposed to night)	snə⁵⁵go³³	snə⁵⁵go³³	Huang2007	
5288	NjorogsKhroskyabs	the day (opposed to night)		sno³³go⁵⁵	Yin2007	
5677	Tshobdun	the day (opposed to night)			Sun2019	
6045	NgyaltsuZbu	the day (opposed to night)	ɕə̂z	ɕə̂z	Gong2018	
6243	Zlarong	the day (opposed to night)	ȵi31ŋɡa55	ȵi31ŋɡa55	Zhao2019	
6560	KyomkyoSitu	the day (opposed to night)			Prins2016	
67	Bantawa	the dew	wacʰok	wacʰok	Jongens2009	33887
325	Daofu	the dew	rze	rze	Huang1992	24023
619	Japhug	the dew	tɤʑri	tɤʑri	Jacques2015b	25814
1018	Tangut	the dew	zər	zər	Li1997	38216
1379	WobziKhroskyabs	the dew	rdzədó	rdzədó	Lai2017	31584
1707	Zhaba	the dew	ʂʌ¹³	ʂʌ¹³	Huang1992	21122
1708	Zhaba	the dew	ʂʌ³³ʐe⁵⁵	ʂʌ³³ʐe⁵⁵	Huang1992	21123
1984	MaerkangrGyalrong	the dew	tʃhə ri	tʃhə ri	Huang1992	17337
2252	MuyaKangding	the dew	rɐ²⁴tɕə³³	rɐ²⁴tɕə³³	Huang1992	22373
2662	MenyaGao	the dew		1ʐʌ	Gao2016	
2847	OldBurmese	the dew	nhaṅḥ	nhaṅḥ		31126
3100	QueyuXinlong	the dew	si¹³pa⁵⁵	si¹³pa⁵⁵	Huang1992	19915
3498	QueyuPubarong	the dew	sɨ̄kwə̄	sɨ̄kwə̄	GuanForthcoming	
3710	SiyuewuKhroskyabs	the dew	dzə̂dó	dzə̂dó		38908
4057	BragbarSitu	the dew	ɕirī	ɕirī	ZhangForthcoming	
4408	Geshiza	the dew		nzrə	Honkasalo2019	
4751	GuanyinqiaoKhroskyabs	the dew	vər⁵³	vər⁵³	Huang2007	
5278	NjorogsKhroskyabs	the dew		sə⁵⁵rɕoq³³	Yin2007	
5705	Tshobdun	the dew			Sun2019	
6046	NgyaltsuZbu	the dew	tɑrzɯ̂	tɑrzɯ̂	Gong2018	
6300	Zlarong	the dew	tɕhɛ55zi55	tɕhɛ55zi55	Zhao2019	
6561	KyomkyoSitu	the dew			Prins2016	
68	Bantawa	the dog	kutiwa	kutiwa	Jongens2009	33890
326	Daofu	the dog	kə ta	kə ta	Huang1992	18756
620	Japhug	the dog	khɯna	khɯna	Jacques2015b	2115
621	Japhug	the dog	khɯna	khɯna	Jacques2015b	35709
1019	Tangut	the dog	khjwɨ¹	khjwɨ¹	Li1997	2119
1380	WobziKhroskyabs	the dog	kətɑ́	kətɑ́	Lai2017	31588
1709	Zhaba	the dog	khʌ¹³	khʌ¹³	Huang1992	21328
1985	MaerkangrGyalrong	the dog	khənɑ	khənɑ	Huang1992	17536
1986	MaerkangrGyalrong	the dog	khənɑ	khənɑ	Huang1992	35710
2253	MuyaKangding	the dog	khuə⁵³	khuə⁵³	Huang1992	22570
2476	MenyaGao	the dog		1khə	Gao2016	
2848	OldBurmese	the dog	khuyḥ	khuyḥ		31127
3101	QueyuXinlong	the dog	ʃ◦tʃhi⁵⁵	ʃ◦tʃhi⁵⁵	Huang1992	20121
3423	QueyuPubarong	the dog	ˣtɕʰɯ̄	ˣtɕʰɯ̄	GuanForthcoming	
3711	SiyuewuKhroskyabs	the dog	kətɑ́	kətɑ́		38909
4058	BragbarSitu	the dog	khəniɛ̄	khəniɛ̄	ZhangForthcoming	
4340	Geshiza	the dog		kəta	Honkasalo2019	
4752	GuanyinqiaoKhroskyabs	the dog	kə⁵⁵tɑ⁵⁵	kə⁵⁵tɑ⁵⁵	Huang2007	
5108	NjorogsKhroskyabs	the dog		kʰe³³ne⁵⁵	Yin2007	
5427	Tshobdun	the dog	kʰezeʔ	kʰezeʔ	Sun2019	
5913	NgyaltsuZbu	the dog	kwəzéʔ	kwəzéʔ	Gong2018	
6156	Zlarong	the dog	khy53	khy53	Zhao2019	
6562	KyomkyoSitu	the dog	khəna	khəna	Prins2016	
69	Bantawa	the dream	senmaŋ	senmaŋ	Jongens2009	33891
327	Daofu	the dream	rȵi lam	rȵi lam	Huang1992	19079
622	Japhug	the dream	tɯ-jmŋo	tɯ-jmŋo	Jacques2015b	2168
1020	Tangut	the dream	mjiij	mjiij	Li1997	37960
1381	WobziKhroskyabs	the dream	rməlǽm	rməlǽm	Lai2017	31589
1710	Zhaba	the dream	ma⁵⁵	ma⁵⁵	Huang1992	21588
1987	MaerkangrGyalrong	the dream	tɑ rmo	tɑ rmo	Huang1992	17845
2254	MuyaKangding	the dream	mə³³lɐ⁵³	mə³³lɐ⁵³	Huang1992	22800
2501	MenyaGao	the dream		1məlʌ	Gao2016	
2849	OldBurmese	the dream	ip◦mak	ip◦mak		31128
3102	QueyuXinlong	the dream	rmo⁵⁵lo⁵⁵	rmo⁵⁵lo⁵⁵	Huang1992	20398
3338	QueyuPubarong	the dream	mǒ	mǒ	GuanForthcoming	
3712	SiyuewuKhroskyabs	the dream	rmô	rmô		38910
4059	BragbarSitu	the dream	rmôk	rmôk	ZhangForthcoming	
4402	Geshiza	the dream		ntsʰæ-lma	Honkasalo2019	
4753	GuanyinqiaoKhroskyabs	the dream	rmo⁵³	rmo⁵³	Huang2007	
5235	NjorogsKhroskyabs	the dream		rmo⁵⁵	Yin2007	
5406	Tshobdun	the dream	jmi	jmi	Sun2019	
5968	NgyaltsuZbu	the dream	tɑ-lmɑ́ʔ	tɑ-lmɑ́ʔ	Gong2018	
6393	Zlarong	the dream			Zhao2019	
6563	KyomkyoSitu	the dream			Prins2016	
328	Daofu	the dust	fɬɛ fɬa	fɬɛ fɬa	Huang1992	18594
623	Japhug	the dust	rdɯl	rdɯl	Jacques2015b	2327
1021	Tangut	the dust	me	me	Li1997	38129
1022	Tangut	the dust	lhjɨ	lhjɨ	Li1997	38217
1382	WobziKhroskyabs	the dust	χpʰjí	χpʰjí	Lai2017	31592
1711	Zhaba	the dust	di¹³	di¹³	Huang1992	21143
1712	Zhaba	the dust	di³¹	di³¹	Huang1992	21144
1988	MaerkangrGyalrong	the dust	tɐ ndər	tɐ ndər	Huang1992	17359
2562	MenyaGao	the dust		1phəlʌ̠	Gao2016	
2850	OldBurmese	the dust	phun	phun		31129
3103	QueyuXinlong	the dust	ptʂha⁵⁵	ptʂha⁵⁵	Huang1992	19938
3366	QueyuPubarong	the dust	pʰi	pʰi	GuanForthcoming	
3713	SiyuewuKhroskyabs	the dust	rdə̂̂l	rdə̂̂l		38911
4060	BragbarSitu	the dust	sərvû	sərvû	ZhangForthcoming	
4435	Geshiza	the dust		pʰəslə	Honkasalo2019	
4754	GuanyinqiaoKhroskyabs	the dust	χpʰi⁵⁵	χpʰi⁵⁵	Huang2007	
5213	NjorogsKhroskyabs	the dust		rdus⁵⁵	Yin2007	
5529	Tshobdun	the dust	qɐrɐtɣze	qɐrɐtɣze	Sun2019	
6047	NgyaltsuZbu	the dust	thɐvrdə́l	thɐvrdə́l	Gong2018	
6324	Zlarong	the dust	thi55su55	thi55su55	Zhao2019	
6564	KyomkyoSitu	the dust			Prins2016	
70	Bantawa	the ear	nabak	nabak	Jongens2009	33895
329	Daofu	the ear	ȵə	ȵə	Huang1992	18616
624	Japhug	the ear	tɯ-rna	tɯ-rna	Jacques2015b	2380
1023	Tangut	the ear	nju¹	nju¹	Li1997	2384
1383	WobziKhroskyabs	the ear	ɲû	ɲû	Lai2017	31593
1713	Zhaba	the ear	ȵ̥ʌ³³ʐa⁵⁵	ȵ̥ʌ³³ʐa⁵⁵	Huang1992	21167
1989	MaerkangrGyalrong	the ear	tə rnɑ	tə rnɑ	Huang1992	19125
2255	MuyaKangding	the ear	ȵuə²⁴	ȵuə²⁴	Huang1992	22424
2550	MenyaGao	the ear		1ɲʌ̠qʌ̠søʐø	Gao2016	
2851	OldBurmese	the ear	nāḥ◦ro₁k	nāḥ◦ro₁k		31130
3104	QueyuXinlong	the ear	rȵi⁵⁵	rȵi⁵⁵	Huang1992	23458
3499	QueyuPubarong	the ear	hnipūto	hnipūto	GuanForthcoming	
3714	SiyuewuKhroskyabs	the ear	ɲə̂	ɲə̂		38912
4061	BragbarSitu	the ear	tə-rniɛ̂	tə-rniɛ̂	ZhangForthcoming	
4417	Geshiza	the ear		ɲoŋ	Honkasalo2019	
4755	GuanyinqiaoKhroskyabs	the ear	ɲu⁵³	ɲu⁵³	Huang2007	
5171	NjorogsKhroskyabs	the ear		ni⁵⁵	Yin2007	
5555	Tshobdun	the ear	rne	rne	Sun2019	
6001	NgyaltsuZbu	the ear	tɯ-rnɑ́ʔ	tɯ-rnɑ́ʔ	Gong2018	
6237	Zlarong	the ear	ȵe31pe55	ȵe31pe55	Zhao2019	
6565	KyomkyoSitu	the ear	tərna	tərna	Prins2016	
71	Bantawa	the earth (soil)	bakʰa	bakʰa	Jongens2009	33897
72	Bantawa	the earth (soil)	henkʰamma	henkʰamma	Jongens2009	33898
330	Daofu	the earth (soil)	xtshə	xtshə	Huang1992	18592
625	Japhug	the earth (soil)	tʰɤlwa	tʰɤlwa	Jacques2015b	2433
1024	Tangut	the earth (soil)	dzjiw¹	dzjiw¹	Li1997	2437
1384	WobziKhroskyabs	the earth (soil)	ndɑmbâ	ndɑmbâ	Lai2017	31595
1990	MaerkangrGyalrong	the earth (soil)	tɑ tʂo	tɑ tʂo	Huang1992	18961
2256	MuyaKangding	the earth (soil)	tsa⁵³	tsa⁵³	Huang1992	22391
2655	MenyaGao	the earth (soil)		1ʐa̠	Gao2016	
2852	OldBurmese	the earth (soil)	mliy	mliy		31131
3316	QueyuPubarong	the earth (soil)	ᵏɕā	ᵏɕā	GuanForthcoming	
3715	SiyuewuKhroskyabs	the earth (soil)	ɣdzóɣ	ɣdzóɣ		38913
4062	BragbarSitu	the earth (soil)			ZhangForthcoming	
4612	Geshiza	the earth (soil)			Honkasalo2019	
4756	GuanyinqiaoKhroskyabs	the earth (soil)	χtɕʰe⁵⁵	χtɕʰe⁵⁵	Huang2007	
5373	NjorogsKhroskyabs	the earth (soil)		χtɕʰo³³tʰi⁵⁵	Yin2007	
5574	Tshobdun	the earth (soil)	sɐtʃʰé	sɐtʃʰé	Sun2019	
5996	NgyaltsuZbu	the earth (soil)	təvjî	təvjî	Gong2018	
6214	Zlarong	the earth (soil)	ndza13	ndza13	Zhao2019	
6566	KyomkyoSitu	the earth (soil)	sa	sa	Prins2016	
6567	KyomkyoSitu	the earth (soil)	satʃ he	satʃ he	Prins2016	
73	Bantawa	the earthworm	walempacʰɨk	walempacʰɨk	Jongens2009	33899
331	Daofu	the earthworm	ɕhɑ ndʑu	ɕhɑ ndʑu	Huang1992	25217
626	Japhug	the earthworm	qandʐe	qandʐe	Jacques2015b	25815
1025	Tangut	the earthworm	ljɨ. ɕjii	ljɨ. ɕjii	Li1997	38143
1385	WobziKhroskyabs	the earthworm	mɲɑlɑ̂bədʑo	mɲɑlɑ̂bədʑo	Lai2017	31596
1714	Zhaba	the earthworm	tsɿ⁵⁵pə⁵⁵ti³³	tsɿ⁵⁵pə⁵⁵ti³³	Huang1992	21389
1991	MaerkangrGyalrong	the earthworm	khɐ rdə lu	khɐ rdə lu	Huang1992	17590
2257	MuyaKangding	the earthworm	rɐ⁵³mbə³³tʂɑ³³	rɐ⁵³mbə³³tʂɑ³³	Huang1992	22623
2665	MenyaGao	the earthworm		1ʐʌmbətʂa̠	Gao2016	
3105	QueyuXinlong	the earthworm	sɛ³³ndʒo¹³	sɛ³³ndʒo¹³	Huang1992	20183
3500	QueyuPubarong	the earthworm	sʰəlēɪputɕo	sʰəlēɪputɕo	GuanForthcoming	
3716	SiyuewuKhroskyabs	the earthworm	rɲælî	rɲælî		38914
4063	BragbarSitu	the earthworm	khajdɐlū	khajdɐlū	ZhangForthcoming	
4369	Geshiza	the earthworm		mæ-ŋær-bə-dʑi	Honkasalo2019	
4757	GuanyinqiaoKhroskyabs	the earthworm	χtɕʰe⁵⁵bə⁵⁵dʑa³³	χtɕʰe⁵⁵bə⁵⁵dʑa³³	Huang2007	
5202	NjorogsKhroskyabs	the earthworm		qar³³di⁵⁵ku⁵⁵lu⁵⁵	Yin2007	
5516	Tshobdun	the earthworm	qɐjⁿdʒeʔ	qɐjⁿdʒeʔ	Sun2019	
6048	NgyaltsuZbu	the earthworm	qɐⁿdʑéʔ	qɐⁿdʑéʔ	Gong2018	
6394	Zlarong	the earthworm			Zhao2019	
6568	KyomkyoSitu	the earthworm	khardiliʔ	khardiliʔ	Prins2016	
74	Bantawa	the egg	din	din	Jongens2009	33901
332	Daofu	the egg	zgə ŋa	zgə ŋa	Huang1992	18888
627	Japhug	the egg	tɤ-ŋgɯm	tɤ-ŋgɯm	Jacques2015b	2539
1026	Tangut	the egg	tew¹	tew¹	Li1997	2543
