ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE 
19328	Daofu	dry	dry	ɣro ɣro	ɣ r o + ɣ r o	ɣ - - r o + ( ɣ r o )				993			
19329	Daofu	wet	wet	ɬə ɬə	ɬ ə + ɬ ə	) ɬ ə + ɬ ə				2479			
19332	Daofu	hard	hard	rgi rgi	r g i + r g i	( - - - - - - ) r g i - ( - - + r g i )	!			341			
19335	Daofu	soft	soft	ɬɑv ɬav	ɬ ɑ v + ɬ a v	ɬ ɑ v + ɬ a v				1368			
19337	Daofu	smooth / glossy / sleek	smooth	mbla mbla	m b l a + m b l a	( - - - ) m b l a - ( + m b l a )	!			876			
19338	Daofu	smooth / glossy / sleek	smooth	ga mbla	g a + m b l a	( g a + ) m b l a - ( - - - - - )	!			876			
19349	Daofu	right / correct	correct (right)	ŋi ŋi	ŋ i _ ŋ i	( ŋ i _ ) ŋ - i	doubtful	tibetan ŋes		5043			
19355	rGyalrong_Maerkang	tooth	the tooth (front)	tə swɑ	t ə _ s w ɑ	- t ə _ s w ɑ				10482			
19357	Daofu	good	good	ʁjɛ	ʁ j ɛ	- - - ʁ j ɛ				2852			
19358	Daofu	good	good	gɑ ʁjɛ	g ɑ + ʁ j ɛ	g ɑ + ʁ j ɛ				2852			
19360	Daofu	bad	bad	gɛ qhə mɛ	g ɛ + qʰ ə + m ɛ	( g ɛ + ) qʰ ə + m ɛ				1271			
19363	Daofu	old / elderly	old (of person)	gə dar	g ə + d a r	( g ə + ) d a r ( - - - - )		Tibetan[dar]		2051			
19365	Daofu	hot	hot	xtsɛ xtsɛ	x ts ɛ + x ts ɛ	( - - - - - - ) x ts - ɛ - ( - - - + x ts ɛ - - - - - - - - - - - )	!			4221			
19366	Daofu	cold (weather, water)	cold (of temperature)	ʂkhu ʂkhu	ʂ kʰ u + ʂ kʰ u	ʂ kʰ u + ʂ kʰ u	!			1384			
19383	Muya	outside	outside	le⁵³	l e ⁵³					0			
19384	Daofu	dirty	dirty	mi xtsoŋ	m i + x ts o ŋ	m i + - x ts o ŋ - ( - - - - )		Tibetan[mi.gtsaŋ]		1005			
19423	Daofu	this	this	ə də	ə _ d ə					2749			
19463	Muya	inside	inside	khu²⁴	kh u ²⁴					0			
19465	Daofu	sing	to sing	ʁlə və	ʁ l ə + v ə	ʁ l ə + - - - v ə	!	Tibetan		2497			
19471	rGyalrong_Maerkang	nit	the nit	ndʒə ru	n dʒ ə _ r u	- n dʒ ə _ r u	!			190			
19472	Daofu	eat	to eat	ngə	n g ə	- n g ə	!			1141			
19502	Daofu	hunt	to hunt	rŋa və	r ŋ a + v ə	) r ŋ a + v ə	!	Tibetan[rŋon]		1455			
19533	Daofu	burn	to burn [intransitive]	bə rjɛ	b ə + r j ɛ	b ə + r j ɛ				3402			
19570	Daofu	fly	to fly (move through air)	bjo	b j o	) b j o				10206			
19573	Muya	branch / twig	the branch	jɐ³³gæ⁵³	j ɐ ³³ ◦ g æ ⁵³					0			
19574	Zhaba_Daofu_County	moon	the moon	ɬe³³vʑʌ⁵⁵	ɬ e ³³ ◦ v ʑ ʌ ⁵⁵	- ɬ e ³³ ◦ v ʑ ʌ ⁵⁵	!			2081			
19584	Daofu	long	long	gɛ dʑi	g ɛ + dʑ i	g ɛ + dʑ i				1504			
19605	Daofu	shy, be / bashful	shy	mə ka cçhɛ	m ə _ k a _ cçh ɛ					2477			
19649	Daofu	chew	to chew	ngə ga	n g ə + g a	- n g ə + g a	!			1534			
19667	Daofu	many / much	many	ɣre ɣre	ɣ r e + ɣ r e	( ɣ r e + ) ɣ r e				1358			
19681	Daofu	see	to see	ɣdu	ɣ d u	( ɣ - - - - - ) - d u - - ( - )	!			2472			
19693	Daofu	cry	to cry (weep)	zjo ra	z j o + r a	z j o + r a				2863			
19725	Daofu	scratch (an itch)	to scratch	zvɛ zvə	z v ɛ + z v ə	z v ɛ + z v ə	!			3353			
19736	Daofu	run	to run	mɟjə ra	m ɟj ə + r a	( - - - - - - - ) - m ɟj ə - - ( - + r a - - )	!			729			
19754	Daofu	pull / lead (a cow) along	to pull	mtshi	m tsʰ i	m tsʰ i	!			1591			
19759	Daofu	straight	straight	dʐoŋ dʐoŋ	ɖʐ o ŋ + ɖʐ o ŋ	ɖʐ - o ŋ + ( ɖʐ o ŋ - - - - - - )		Tibetan[draŋ]		1595			
19762	Daofu	marry (a woman)	to marry (a man marries a woman)	(lɛji) mqhə lə	l ɛ j i + m qʰ ə + l ə	l ɛ j i + m qʰ ə + l ə	!			1597			
19780	Daofu	white	white	phru phru	pʰ r u + pʰ r u	) pʰ r u + pʰ r u				10173			
19784	Muya	one	one	tɕi⁵³	tɕ i ⁵³					0			
19788	Daofu	red	red	ngi ngi	n g i + n g i	n g i + n g i	!			911			
19805	Daofu	green	green	sŋur ma	s ŋ u r + m a	- - - - - s - ŋ u - - - - ( - r + m a )				1098			
19806	Daofu	count (numbers)	to count	ʂtse dʐu	ʂ ts e + ɖʐ u	) ʂ ts e + ɖʐ u	!	tib[rtsi]		1019			
19809	Daofu	sleep	to sleep	rgə	r g ə	r g ə	!			3056			
19813	Daofu	die	to die	də shɛ	d ə + sʰ ɛ	) d ə + sʰ ɛ				163			
19820	Daofu	lie down	to lie down	rgə	r g ə	r g ə	!			2363			
19824	Muya	seven	seven	ȵuə⁵³	ȵ u ə ⁵³					0			
19828	Muya	seven	seven	dø⁵³	d ø ⁵³					0			
19831	Daofu	hear	to hear	də ntɕhi	d ə + n tɕʰ i	d ə + n tɕʰ i	!			3311			
19833	Daofu	heavy	heavy	gɛ nɮə	g ɛ + n ɮ ə	- - - - - - - - - g ɛ + n - ɮ - ə - - - - - - - - - - - - - - - - - - - - -				10379			
19834	Daofu	throw / hurl	to throw	ɟjɛr qɛ	ɟj ɛ r + q ɛ	ɟj ɛ r + q ɛ	combine ɟj (yunfan 19/02/19)			3350			
19835	Daofu	spit	to spit	ʂphə	ʂ pʰ ə	- - - ʂ pʰ ə -	!			2920			
19836	Daofu	push / shove	to push	zo	z o	z o				3387			
19841	Daofu	dig / scoop out	to dig	nqhu ra	n qʰ u + r a	n qʰ u + r a	!			3483			
19844	Daofu	play / amuse oneself	to play	ncçha ra	n cçʰ a + r a	n cçʰ a + r a	!			29732			
19845	Daofu	forget	to forget	də rmə	d ə + r m ə	) d ə + r m ə	!			1575			
19847	Daofu	smell	to smell (perceive odor) [transitive]	no	n o	( - - - - - - - - - - - - - - - - - - - - - - - - - - - ) - - - - n o - - ( - - - - - - - - )				67			
19863	Daofu	think	to think (reflect)	ntshə sxi	n tsʰ ə + s x i	) n tsʰ ə + s x i	!			1903			
19865	Daofu	laugh / smile	to laugh	qhɛ	qʰ ɛ	qʰ ɛ				2598			
19869	Daofu	learn	to learn	ndʑi	n dʑ i	n dʑ i	!			2623			
19870	Daofu	learn	to learn	ndʑi ndʑa	n dʑ i + n dʑ a	n dʑ i + n dʑ a	!			2623			
19876	Daofu	bite	to bite	ʂcçhɛ	ʂ cçʰ ɛ	ʂ cçʰ ɛ	!			1933			
19884	Daofu	plant (trees)	to plant (vegetals, rice)	ɮə	ɮ ə	) ɮ ə				722			
19886	Daofu	thin	thin (slim)	rʁə bə	r ʁ ə _ b ə	r ʁ ə _ b ə	!			2722			
19898	Daofu	walk	to walk	ʂkoŋ thoŋ ɕə	ʂ k o ŋ + tʰ o ŋ + ɕ ə	ʂ k o ŋ + tʰ o ŋ + ɕ ə	!	tibetan[rkaŋ.thaŋ]		2809			
19902	Queyu_Xinlong	sky	the sky	mu⁵⁵	m u ⁵⁵					0			
19903	Queyu_Xinlong	sun	the sun	pu⁵⁵	p u ⁵⁵					0			
19905	Queyu_Xinlong	moon	the moon	slə⁵⁵mnə³³	s l ə ⁵⁵ ◦ m n ə ³³		!			0			
19906	Queyu_Xinlong	star	the star	skar⁵⁵ma⁵⁵	s k a r ⁵⁵ ◦ m a ⁵⁵		!			0			
19907	Queyu_Xinlong	cloud	the cloud	ɕtie⁵⁵	ɕ t i e ⁵⁵		!			0			
19910	Queyu_Xinlong	rain	the rain	xi⁵⁵	x i ⁵⁵					0			
19911	Queyu_Xinlong	rainbow	the rainbow	mu⁵⁵qha³³	m u ⁵⁵ ◦ qh a ³³					0			
19913	Queyu_Xinlong	hail	the hail	stse¹³	s ts e ¹³		!			0			
19914	Queyu_Xinlong	frost	the frost	sŋə⁵⁵	s ŋ ə ⁵⁵					0			
19915	Queyu_Xinlong	dew	the dew	si¹³pa⁵⁵	s i ¹³ ◦ p a ⁵⁵					0			
19916	Queyu_Xinlong	fog	the fog	ɕtie⁵⁵	ɕ t i e ⁵⁵		!			0			
19917	Queyu_Xinlong	ice	the ice	ʂpo⁵⁵	ʂ p o ⁵⁵		!			0			
19918	Queyu_Xinlong	fire	the fire	mɔ¹³	m ɔ ¹³					0			
19919	Queyu_Xinlong	smoke	the smoke	ʂ◦khɯ⁵⁵	ʂ kh ɯ ⁵⁵		!			0			
19922	Queyu_Xinlong	hill / mountain	the mountain	ri¹³	r i ¹³					0			
19926	Queyu_Xinlong	river	the river	ʒi¹³	ʒ i ¹³					0			
19927	Queyu_Xinlong	lake	the lake	mtshy⁵⁵	m ts h y ⁵⁵		!			0			
19928	Queyu_Xinlong	sea	the sea	rdʑa¹³mtshy⁵⁵	r dʑ a ¹³ ◦ m tsh y ⁵⁵		!			0			
19937	Queyu_Xinlong	sand	the sand	ɕi¹³ma⁵⁵	ɕ i ¹³ ◦ m a ⁵⁵					0			
19938	Queyu_Xinlong	dust	the dust	ptʂha⁵⁵	p tʂh a ⁵⁵		!			0			
19939	Queyu_Xinlong	mud	the mud	ndʑa¹³mba⁵⁵	n dʑ a ¹³ ◦ m b a ⁵⁵		!			0			
19943	Queyu_Xinlong	forest	the forest	rdʑe⁵⁵ȵe⁵⁵	r dʑ e ⁵⁵ ◦ ȵ e ⁵⁵		!			0			
19960	Queyu_Xinlong	head	the head	qho⁵⁵	qh o ⁵⁵					0			
19961	Queyu_Xinlong	hair	the hair (of the head)	qha⁵⁵m̥e³³	qh a ⁵⁵ ◦ m̥ e ³³					0			
19965	Queyu_Xinlong	eye	the eye	mȵe⁵⁵	m ȵ e ⁵⁵		!			0			
19968	rGyalrong_Maerkang	snake	the snake	kha brᴇ	kh a _ b r ᴇ	- kh a _ b r ᴇ				70			
19969	Queyu_Xinlong	mouth	the mouth	ɕnə⁵⁵mbə³³	ɕ n ə ⁵⁵ ◦ m b ə ³³		!			0			
19970	Queyu_Xinlong	lip	the lip (the lips)	mtʃi⁵⁵ty³³	m tʃ i ⁵⁵ ◦ t y ³³		!			0			
19973	Queyu_Xinlong	neck	the neck	lʁɛ⁵⁵	l ʁ ɛ ⁵⁵		!			0			
19976	Queyu_Xinlong	armpit	the armpit	rdʑa¹³qa⁵⁵li³³	r dʑ a ¹³ ◦ q a ⁵⁵ ◦ l i ³³		!			0			
19977	Queyu_Xinlong	breast	the breast (female)	nɯ¹³nɯ⁵⁵	n ɯ ¹³ ◦ n ɯ ⁵⁵					0			
19979	Queyu_Xinlong	belly	the belly	lvu⁵⁵	l v u ⁵⁵		!			0			
19980	Queyu_Xinlong	belly	the belly	rvu⁵⁵	r v u ⁵⁵		!			0			
19986	Queyu_Xinlong	foot	the foot	sko⁵⁵	s k o ⁵⁵		!			0			
19990	Queyu_Xinlong	hand	the hand	le⁵⁵pa⁵⁵	l e ⁵⁵ ◦ p a ⁵⁵					0			
20009	Queyu_Xinlong	blood	the blood	si⁵⁵	s i ⁵⁵					0			
20012	Queyu_Xinlong	bone	the bone	ʃə⁵⁵|rə⁵⁵	ʃ ə ⁵⁵ ◦ r ə ⁵⁵		!			0			
20013	Zhaba_Daofu_County	knee	the knee	pu¹³	p u ¹³	- p u ¹³				2039			
20017	Queyu_Xinlong	tongue	the tongue	ɬli⁵⁵	ɬ l i ⁵⁵		!			0			
20020	Queyu_Xinlong	lung	the lung	ʁlo⁵⁵phe⁵⁵	ʁ l o ⁵⁵ ◦ ph e ⁵⁵		!			0			
20022	Queyu_Xinlong	liver	the liver	ze¹³	z e ¹³					0			
20037	Queyu_Xinlong	child	the child (young human)	pɕe¹³	p ɕ e ¹³		!			0			
20038	Queyu_Xinlong	man	the man (male human)	ʑi¹³nə³³	ʑ i ¹³ ◦ n ə ³³					0			
20039	Queyu_Xinlong	woman	the woman	zo¹³nə³³	z o ¹³ ◦ n ə ³³					0			
20061	rGyalrong_Maerkang	feather / plume	the feather	tɑ mŋi	t ɑ _ m ŋ i	( t ɑ _ ) m ŋ i	!			1374			
20063	Zhaba_Daofu_County	nail	the nail (fingernail or claw)	ja³³dzi⁵⁵	j a ³³ ◦ dz i ⁵⁵	j a ³³ ◦ dz i ⁵⁵				1194			
20066	Queyu_Xinlong	father	the father	pse¹³	p s e ¹³		!			0			
20067	Queyu_Xinlong	mother	the mother	mi¹³	m i ¹³					0			
20068	Queyu_Xinlong	son	the son	ʑi¹³	ʑ i ¹³					0			
20069	Queyu_Xinlong	daughter	the daughter	zo¹³pɕe⁵⁵	z o ¹³ ◦ p ɕ e ⁵⁵		!			0			
20085	Queyu_Xinlong	husband	the husband	pə⁵⁵tho⁵⁵	p ə ⁵⁵ ◦ th o ⁵⁵					0			
20086	Queyu_Xinlong	wife	the wife	xʃi⁵⁵rme⁵⁵	x ʃ i ⁵⁵ ◦ r m e ⁵⁵		!			0			
20100	Queyu_Xinlong	horn	the horn (keratinized skin)	tʂhi⁵⁵mbə⁵⁵	tʂh i ⁵⁵ ◦ m b ə ⁵⁵		!			0			
20101	Queyu_Xinlong	hoof	the hoof	qa⁵⁵ɕye⁵⁵	q a ⁵⁵ ◦ ɕ y e ⁵⁵					0			
20103	Queyu_Xinlong	hair / down	the body hair (hair or fur)	m̥e¹³rie⁵⁵	m̥ e ¹³ ◦ r i e ⁵⁵					0			
20105	Queyu_Xinlong	horse	the horse	bre¹³	b r e ¹³					0			
20110	Queyu_Xinlong	sheep	the sheep	ʑe¹³	ʑ e ¹³					0			
20111	Queyu_Xinlong	goat	the goat	tshɛ⁵⁵	tsh ɛ ⁵⁵		!			0			
20118	Queyu_Xinlong	pig	the pig	ve¹³	v e ¹³					0			
20121	Queyu_Xinlong	dog	the dog	ʃ◦tʃhi⁵⁵	ʃ tʃh i ⁵⁵		!			0			
20126	Queyu_Xinlong	wing	the wing	ɕo⁵⁵xpa⁵⁵	ɕ o ⁵⁵ ◦ x p a ⁵⁵		!			0			
20127	Queyu_Xinlong	feather / plume	the feather	pɕa¹³dʐo⁵⁵	p ɕ a ¹³ ◦ dʐ o ⁵⁵		!			0			
20143	Queyu_Xinlong	mouse	the mouse or rat	xue⁵⁵	x u e ⁵⁵					0			
20148	Queyu_Xinlong	fox	the fox	ptʃa⁵⁵	p tʃ a ⁵⁵		!			0			
20149	Queyu_Xinlong	bird	the bird	ɕe⁵⁵bʑi³³	ɕ e ⁵⁵ ◦ b ʑ i ³³		!			0			
20156	Queyu_Xinlong	sparrow	the sparrow	ɣo¹³tɕhy³³	ɣ o ¹³ ◦ tɕh y ³³		!			0			
20167	Queyu_Xinlong	snake	the snake	pə⁵⁵rɛ⁵⁵	p ə ⁵⁵ ◦ r ɛ ⁵⁵					0			
20169	Queyu_Xinlong	frog	the frog	spa¹³	s p a ¹³		!			0			
20171	Queyu_Xinlong	fish	the fish	ȵa¹³	ȵ a ¹³					0			
20175	Queyu_Xinlong	flea	the flea	ɬlɯ¹³	ɬ l ɯ ¹³		!			0			
20176	Queyu_Xinlong	flea	the flea	sɬɯ¹³	s ɬ ɯ ¹³					0			
20177	Queyu_Xinlong	louse	the louse	ʃi⁵⁵	ʃ i ⁵⁵					0			
20181	Queyu_Xinlong	mosquito	the mosquito	phɛ³³rvə⁵⁵	ph ɛ ³³ ◦ r v ə ⁵⁵		!			0			
20182	Queyu_Xinlong	spider	the spider	qa¹³ra⁵⁵	q a ¹³ ◦ r a ⁵⁵					0			
20183	Queyu_Xinlong	earthworm	the earthworm	sɛ³³ndʒo¹³	s ɛ ³³ ◦ n dʒ o ¹³		!			0			
20185	Queyu_Xinlong	ant	the ant	pu⁵⁵rye⁵⁵a⁵⁵ȵ̥e⁵⁵	p u ⁵⁵ ◦ r y e ⁵⁵ ◦ a ⁵⁵ ◦ ȵ̥ e ⁵⁵		!			0			
20191	Queyu_Xinlong	branch / twig	the branch	ra¹³la⁵⁵	r a ¹³ ◦ l a ⁵⁵					0			
20192	Queyu_Xinlong	root	the root	se⁵⁵ʂtse⁵⁵	s e ⁵⁵ ◦ ʂ ts e ⁵⁵		!			0			
20193	Queyu_Xinlong	leaf	the leaf	ba¹³la⁵⁵	b a ¹³ ◦ l a ⁵⁵					0			
20194	Queyu_Xinlong	flower	the flower	mu¹³tye⁵⁵	m u ¹³ ◦ t y e ⁵⁵					0			
20195	Queyu_Xinlong	fruit	the fruit	ɕe⁵⁵tye⁵⁵ri¹³ro³³	ɕ e ⁵⁵ ◦ t y e ⁵⁵ ◦ r i ¹³ ◦ r o ³³					0			
20196	Queyu_Xinlong	pit / stone	stone (of fruit)	ɕe⁵⁵tye⁵⁵ʃə⁵⁵rə⁵⁵	ɕ e ⁵⁵ ◦ t y e ⁵⁵ ◦ ʃ ə ⁵⁵ ◦ r ə ⁵⁵					0			
20206	Queyu_Xinlong	bamboo	the bamboo	lma⁵⁵	l m a ⁵⁵		!			0			
20218	Queyu_Xinlong	seed	the seed	rlɯ⁵⁵	r l ɯ ⁵⁵		!			0			
20221	Queyu_Xinlong	wheat	the wheat	lɯ⁵⁵	l ɯ ⁵⁵					0			
20223	Daofu	living (adj.)	to be alive	xsə xsə	x s ə + x s ə	) x s ə + x s ə	!			280			
20236	Queyu_Xinlong	grass	the grass	ry¹³	r y ¹³					0			
20237	Queyu_Xinlong	grass	the grass	ʁry	ʁ r y		!			0			
20240	Queyu_Xinlong	rice	the rice plant	mdʐiɛ¹³	m dʐ i ɛ ¹³		!			0			
20248	Queyu_Xinlong	egg	the egg	rgə¹³ŋa⁵⁵	r g ə ¹³ ◦ ŋ a ⁵⁵		!			0			
20276	Queyu_Xinlong	house	the house	ʑe¹³	ʑ e ¹³					0			
20282	Queyu_Xinlong	wood / log	the wood (material)	ke⁵⁵	k e ⁵⁵					0			
20291	rGyalrong_Maerkang	insect / worm	the worm	kə lu	k ə _ l u					0			
20299	rGyalrong_Maerkang	flea	the flea	ndzɑ jᴇ	n dz ɑ _ j ᴇ	( - - - - - - - - - - - - - - - - - - n dz ɑ _ ) - j - ᴇ - -	!			944			
20321	rGyalrong_Maerkang	spider	the spider	khɑ ʃnɑ	kh ɑ _ ʃ n ɑ	kh ɑ _ ʃ n ɑ				1756			
20329	Queyu_Xinlong	needle	the needle (for sewing)	qha⁵⁵	qh a ⁵⁵					0			
20360	Queyu_Xinlong	sickle	the sickle	re¹³	r e ¹³					0			
20361	rGyalrong_Maerkang	tree	the tree	ʃə phu	ʃ ə _ ph u	- ʃ ə _ ph u				3396			
20390	Muya	he	he or she [third person singular]	ɐ⁵³ tsə³³	ɐ ⁵³ _ ts ə ³³					0			
20394	Queyu_Xinlong	name	the name	rmi⁵⁵	r m i ⁵⁵		!			0			
20398	Queyu_Xinlong	dream	the dream	rmo⁵⁵lo⁵⁵	r m o ⁵⁵ ◦ l o ⁵⁵		!			0			
20403	Queyu_Xinlong	middle	middle	tha¹³və⁵⁵	th a ¹³ ◦ v ə ⁵⁵					0			
20405	Queyu_Xinlong	left	left	spu⁵⁵ʁʑye⁵⁵	s p u ⁵⁵ ◦ ʁ ʑ y e ⁵⁵		!			0			
20406	Queyu_Xinlong	right	right	sto⁵⁵ʁʑye⁵⁵	s t o ⁵⁵ ◦ ʁ ʑ y e ⁵⁵		!			0			
20407	Queyu_Xinlong	front	the front (front side)	ŋguə¹³wu⁵⁵	ŋ g u ə ¹³ ◦ w u ⁵⁵		!			0			
20410	Queyu_Xinlong	inside	inside	qo¹³ŋa⁵⁵	q o ¹³ ◦ ŋ a ⁵⁵					0			
20418	Zhaba_Daofu_County	man	the man (male human)	sy⁵⁵	s y ⁵⁵	s y ⁵⁵				1780			
20420	Queyu_Xinlong	over / above	above	je¹³ntɕhə⁵⁵	j e ¹³ ◦ n tɕ h ə ⁵⁵		!			0			
20421	Queyu_Xinlong	below / under	below, under	me¹³ntɕhə⁵⁵	m e ¹³ ◦ n tɕ h ə ⁵⁵		!			0			
20424	Queyu_Xinlong	today	today	pu⁵⁵ʃi⁵⁵	p u ⁵⁵ ◦ ʃ i ⁵⁵					0			
20425	Queyu_Xinlong	yesterday	yesterday	ɣɯ¹³ʃi³³	ɣ ɯ ¹³ ◦ ʃ i ³³					0			
20426	Queyu_Xinlong	tomorrow	tomorrow	a³³se⁵⁵	a ³³ ◦ s e ⁵⁵					0			
20431	Queyu_Xinlong	morning	morning	mthɛ³³riɛ⁵⁵	m th ɛ ³³ ◦ r i ɛ ⁵⁵		!			0			
20432	Queyu_Xinlong	noon	noon	ndzɛ¹³ri⁵⁵tie¹³	n dz ɛ ¹³ ◦ r i ⁵⁵ ◦ t i e ¹³		!			0			
20447	Queyu_Xinlong	year	the year	kuə⁵⁵	k u ə ⁵⁵					0			
20462	Queyu_Xinlong	two	two	ȵi⁵⁵	ȵ i ⁵⁵					0			
20463	Queyu_Xinlong	three	three	so⁵⁵	s o ⁵⁵					0			
20464	Queyu_Xinlong	four	four	bʒi¹³	b ʒ i ¹³		!			0			
20465	Queyu_Xinlong	five	five	ŋua⁵⁵	ŋ u a ⁵⁵					0			
20467	Queyu_Xinlong	seven	seven	sna⁵⁵	s n a ⁵⁵					0			
20468	Queyu_Xinlong	eight	eight	pʃɛ¹³	p ʃ ɛ ¹³		!			0			
20469	Queyu_Xinlong	nine	nine	ku⁵⁵	k u ⁵⁵					0			
20476	Queyu_Xinlong	twenty	twenty	na⁵⁵ɣa⁵⁵	n a ⁵⁵ ◦ ɣ a ⁵⁵					0			
20483	Queyu_Xinlong	hundred	hundred	bdʑə¹³	b dʑ ə ¹³		!			0			
20492	Muya	what	what	ɦæ³³ zə⁵³	ɦ æ ³³ _ z ə ⁵³					0			
20529	rGyalrong_Maerkang	root	the root	tɐ srɐm	t ɐ _ s r ɐ m	t ɐ _ s r ɐ m				225			
20535	Zhaba_Daofu_County	daughter	the daughter	zʌ¹³ntʂhɿ³³	z ʌ ¹³ ◦ n tʂh ɿ ³³	z ʌ ¹³ ◦ n tʂh ɿ ³³	!			1809			
20553	Queyu_Xinlong	I	I [first person singular]	ŋa¹³	ŋ a ¹³					0			
20556	Queyu_Xinlong	we	we [first person plural inclusive]	ŋa¹³ (ȵa⁵⁵) nɯ³³	ŋ a ¹³ ◦ n ɯ ³³		!			0			
20557	Queyu_Xinlong	you	thou [second person singular]	ȵe¹³	ȵ e ¹³					0			
20560	Daofu	hide (sthg.)	to hide (conceal)	ndzə	n dz ə	n dz ə	!			3228			
20562	Queyu_Xinlong	he	he or she [third person singular]	pa¹³	p a ¹³					0			
20568	Queyu_Xinlong	this	this	tʃi⁵⁵	tʃ i ⁵⁵					0			
20570	Queyu_Xinlong	here	here	tʃi⁵⁵ kɯ⁵⁵	tʃ i ⁵⁵ _ k ɯ ⁵⁵					0			
20572	Queyu_Xinlong	that	that	tsɛ¹³	ts ɛ ¹³					0			
20576	Queyu_Xinlong	who	who	ɕe⁵⁵	ɕ e ⁵⁵					0			
20577	Queyu_Xinlong	what	what	ndie¹³	n d i e ¹³		!			0			
20578	Queyu_Xinlong	where	where	lɯ⁵⁵ kɯ⁵⁵	l ɯ ⁵⁵ _ k ɯ ⁵⁵					0			
20581	Queyu_Xinlong	all / everything	all	tə⁵⁵ɬye⁵⁵	t ə ⁵⁵ ◦ ɬ y e ⁵⁵					0			
20582	Queyu_Xinlong	big / large	big	qo⁵⁵rʒi¹³	q o ⁵⁵ ◦ r ʒ i ¹³		! rʒ			0			
20583	Queyu_Xinlong	small	small	za¹³zi⁵⁵	z a ¹³ ◦ z i ⁵⁵					0			
20584	Queyu_Xinlong	small	small	zi¹³za⁵⁵	z i ¹³ ◦ z a ⁵⁵					0			
20588	Queyu_Xinlong	long	long	qa³³ʂsi⁵⁵	q a ³³ ◦ ʂ s i ⁵⁵		!			0			
20589	Queyu_Xinlong	short	short	tsho⁵⁵tsho³³	tsh o ⁵⁵ ◦ tsh o ³³		!			0			
20590	Queyu_Xinlong	far / distant	far	tha⁵⁵ri⁵⁵	th a ⁵⁵ ◦ r i ⁵⁵					0			
20591	Queyu_Xinlong	near	near	qɛ¹³qɛ⁵⁵	q ɛ ¹³ ◦ q ɛ ⁵⁵					0			
20593	Queyu_Xinlong	narrow	narrow	tɕhə⁵⁵tʃhə³³	tɕh ə ⁵⁵ ◦ tʃh ə ³³		!			0			
20595	Queyu_Xinlong	thick	thick	ɬie⁵⁵ ɬie³³	ɬ i e ⁵⁵ _ ɬ i e ³³					0			
20598	Queyu_Xinlong	full	full	psɔ⁵⁵	p s ɔ ⁵⁵		!			0			
20600	Queyu_Xinlong	many / much	many	qa⁵⁵ji³³	q a ⁵⁵ ◦ j i ³³					0			
20603	Queyu_Xinlong	circle / circular	round	ɣar¹³ga⁵⁵mə³³	ɣ a r ¹³ ◦ g a ⁵⁵ ◦ m ə ³³					0			
20610	Queyu_Xinlong	horizontal	horizontal	mtʂhe⁵⁵mtʂhe³³	m tʂ h e ⁵⁵ ◦ m tʂ h e ³³		!			0			
20613	Queyu_Xinlong	black	black	ȵe⁵⁵ȵe³³	ȵ e ⁵⁵ ◦ ȵ e ³³					0			
20614	Queyu_Xinlong	white	white	ptʂho⁵⁵ptʂho³³	p tʂh o ⁵⁵ ◦ p tʂh o ³³		!			0			
20615	Queyu_Xinlong	red	red	ȵ̥e⁵⁵ȵ̥e³³	ȵ̥ e ⁵⁵ ◦ ȵ̥ e ³³					0			
20616	Queyu_Xinlong	yellow	yellow	ŋɯ⁵⁵ŋɯ³³	ŋ ɯ ⁵⁵ ◦ ŋ ɯ ³³					0			
20617	Queyu_Xinlong	green	green	n̥ɯ⁵⁵n̥ɯ³³	n̥ ɯ ⁵⁵ ◦ n̥ ɯ ³³					0			
20621	Queyu_Xinlong	dark	dark	ma⁵⁵psue⁵⁵	m a ⁵⁵ ◦ p s u e ⁵⁵		!			0			
20622	Queyu_Xinlong	heavy	heavy	qa⁵⁵rlə⁵⁵	q a ⁵⁵ ◦ r l ə ⁵⁵		!			0			
20623	Queyu_Xinlong	light (weight)	light (of weight)	ʑe⁵⁵ʑe³³	ʑ e ⁵⁵ ◦ ʑ e ³³					0			
20626	Queyu_Xinlong	early	early	qa⁵⁵ŋguə⁵⁵	q a ⁵⁵ ◦ ŋ g u ə ⁵⁵		!			0			
20627	Queyu_Xinlong	late	late	qa⁵⁵noŋ⁵⁵	q a ⁵⁵ ◦ n o ŋ ⁵⁵					0			
20628	Queyu_Xinlong	sharp	sharp	qa⁵⁵kɕe⁵⁵	q a ⁵⁵ ◦ k ɕ e ⁵⁵		!			0			
20635	Queyu_Xinlong	wet	wet	tsɯ⁵⁵tsɯ³³	ts ɯ ⁵⁵ ◦ ts ɯ ³³					0			
20636	Daofu	young	young	lo tɕhoŋ	l o + tɕʰ o ŋ	- l o + tɕʰ o ŋ		Tib[lo.tɕʰuŋ]		2304			
20638	Queyu_Xinlong	hard	hard	qɯ⁵⁵qɯ³³	q ɯ ⁵⁵ ◦ q ɯ ³³					0			
20639	Queyu_Xinlong	soft	soft	lvə⁵⁵lvə³³	l v ə ⁵⁵ ◦ l v ə ³³		!			0			
20645	Queyu_Xinlong	right / correct	correct (right)	ʑe¹³	ʑ e ¹³					0			
