ID	ID_IN_SOURCE	DOCULECT	DOCULECT_NAME	CONCEPT	CONCEPTICON_ID	VALUE	FORM	TOKENS	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
2421		MenyaGao	Menya-Gao	the ear	42_theear	1ɲʌ̠qʌ̠søʐø	1ɲʌ̠qʌ̠søʐø	¹ ɲ ʌ̙ q ʌ̙ s ø ʐ ø	0	8 4 7 1 7 3 7 3 7	TBXBYBYBZ	6NEKESUSU	9	9.6.T 9.N.C 9.E.V 9.K.C 9.E.V 9.S.C 9.U.V 9.S.C 9.U.V	1.0 1.3 3.0 1.3 3.0 1.3 3.0 1.3 0.7	¹ɲʌ̙qʌ̙søʐø	0	2347
2699	31130	OldBurmese	OldBurmese	the ear	42_theear	nāḥ◦ro₁k	nāḥ◦ro₁k	n ā/a ɦ + r o₁/o k	32	4 7 3 9 5 7 1	AXN_AXN	NAH_RUK	13	13.N.C 13.A.V 13.H.c 13._._ 13.R.C 13.U.V 13.K.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	nā/aɦ+ro₁/ok	0	2344 2348
2943	23458	QueyuXinlong	Queyu_Xinlong	the ear	42_theear	rȵi⁵⁵	rȵi⁵⁵	r ȵ ⁵⁵/i	0	5 4 7	ACZ	RNI	15	15.R.C 15.N.C 15.I.V	2.0 1.5 0.8	rȵ⁵⁵/i	0	2343
3311		QueyuPubarong	Queyu_pubarong	the ear	42_theear	hnipūto	hnipūto	h n i p ū t o	0	3 4 7 1 7 1 7	ACXBYBZ	HNIPYTU	14	14.H.C 14.N.C 14.I.V 14.P.C 14.Y.V 14.T.C 14.U.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	hnipūto	0	2343
3491	38912	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the ear	42_theear	ɲə̂	ɲə̂	ɲ ə̂/ə	0	4 7	AX	NE	16	16.N.C 16.E.V	2.0 1.5	ɲə̂/ə	0	2344
3809		BragbarSitu	Bragbar Situ	the ear	42_theear	tə-rniɛ̂	tə-rniɛ̂	t ə + r n i ɛ̂/ɛ	0	1 7 9 5 4 7 7	AX_ACYZ	TE_RNIE	2	2.T.C 2.E.V 2._._ 2.R.C 2.N.C 2.I.V 2.E.V	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tə+rniɛ̂/ɛ	0	2342 2343
4136		Geshiza	Geshiza	the ear	42_theear	ɲoŋ	ɲoŋ	ɲ o ŋ	0	4 7 4	AXN	NUN	4	4.N.C 4.U.V 4.N.c	2.0 1.5 0.8	ɲoŋ	0	2345
4423		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the ear	42_theear	ɲu⁵³	ɲu⁵³	ɲ ⁵³/u	0	4 7	AX	NY	5	5.N.C 5.Y.V	2.0 1.5	ɲ⁵³/u	0	2344
4806		NjorogsKhroskyabs	Njorogs_Khroskyabs	the ear	42_theear	ni⁵⁵	ni⁵⁵	n ⁵⁵/i	0	4 7	AX	NI	12	12.N.C 12.I.V	2.0 1.5	n⁵⁵/i	0	2344
5155		Tshobdun	Tshobdun	the ear	42_theear	rne	rne	r n e	0	5 4 7	ACZ	RNE	18	18.R.C 18.N.C 18.E.V	2.0 1.5 0.8	rne	0	2343
5495		NgyaltsuZbu	Ngyaltsu Zbu	the ear	42_theear	tɯ-rnɑ́ʔ	tɯ-rnɑ́ʔ	t ɯ + r n ɑ́/ɑ ʔ	0	1 7 9 5 4 7 1	AX_ACYN	TI_RNAH	11	11.T.C 11.I.V 11._._ 11.R.C 11.N.C 11.A.V 11.H.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tɯ+rnɑ́/ɑʔ	0	2342 2343
5706		Zlarong	Zlarong	the ear	42_theear	ȵe31pe55	ȵe31pe55	ȵ ³¹/e p ⁵⁵/e	0	4 7 1 7	AXBZ	NEPE	21	21.N.C 21.E.V 21.P.C 21.E.V	2.0 1.5 1.75 0.8	ȵ³¹/ep⁵⁵/e	0	2341
5939		KyomkyoSitu	Kyomkyo_Situ	the ear	42_theear	tərna	tərna	t ə r n a	0	1 7 5 4 7	AXMBZ	TERNA	7	7.T.C 7.E.V 7.R.c 7.N.C 7.A.V	2.0 1.5 1.1 1.75 0.8	tərna	0	2346
7		Bantawa	Kiranti_Bantawa	the earth (soil)	309_theearthsoil	bakʰa	bakʰa	b a kʰ a	0	1 7 1 7	AXBZ	PAKA	1	1.P.C 1.A.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	bakʰa	0	2368
74		Bantawa	Kiranti_Bantawa	the earth (soil)	309_theearthsoil	henkʰamma	henkʰamma	h e n kʰ a m m a	0	3 7 4 1 7 4 4 7	AXMBYMBZ	HENKAMMA	1	1.H.C 1.E.V 1.N.c 1.K.C 1.A.V 1.M.c 1.M.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	henkʰamma	0	2384
361	18592	Daofu	rGyalrong_Daofu	the earth (soil)	309_theearthsoil	xtshə	xtshə	x tsʰ ə	29756	3 2 7	ACZ	GCE	3	3.G.C 3.C.C 3.E.V	2.0 1.5 0.8	xtsʰə	0	2369
639	2433	Japhug	rGyalrong_Japhug	the earth (soil)	309_theearthsoil	tʰɤlwa	tʰɤlwa	tʰ ɤ l w a	1243	1 7 5 6 7	AXBCZ	TELWA	6	6.T.C 6.E.V 6.L.C 6.W.C 6.A.V	2.0 1.5 1.75 1.5 0.8	tʰɤlwa	0	2370
1003	2437	Tangut	Tangut	the earth (soil)	309_theearthsoil	dzjiw¹	dzjiw¹	d z j i ¹/w	10195	1 3 6 7 6	ACCXN	TSJIW	17	17.T.C 17.S.C 17.J.C 17.I.V 17.W.c	2.0 1.5 1.5 1.5 0.8	dzji¹/w	0	2380
1319	31595	WobziKhroskyabs	Khroskyabs_Wobzi	the earth (soil)	309_theearthsoil	ndɑmbâ	ndɑmbâ	n d ɑ m b â/a	3742	4 1 7 4 1 7	ACYMBZ	NTAMPA	19	19.N.C 19.T.C 19.A.V 19.M.c 19.P.C 19.A.V	2.0 1.5 1.3 1.1 1.75 0.8	ndɑmbâ/a	0	2382
1887	18961	MaerkangrGyalrong	rGyalrong_Maerkang	the earth (soil)	309_theearthsoil	tɑ tʂo	tɑ tʂo	t ɑ + ʈʂ o	1275	1 7 9 2 7	AX_AX	TA_CU	8	8.T.C 8.A.V 8._._ 8.C.C 8.U.V	2.0 1.5 0.0 2.0 1.5	tɑ+ʈʂo	0	2372 2373
2141	22391	MuyaKangding	Muya-kangding	the earth (soil)	309_theearthsoil	tsa⁵³	tsa⁵³	ts ⁵³/a	0	2 7	AX	CA	10	10.C.C 10.A.V	2.0 1.5	ts⁵³/a	0	2373
2521		MenyaGao	Menya-Gao	the earth (soil)	309_theearthsoil	1ʐa̠	1ʐa̠	¹ ʐ a̙	0	8 3 7	TBX	6SA	9	9.6.T 9.S.C 9.A.V	1.0 1.3 3.0	¹ʐa̙	0	2374
2700	31131	OldBurmese	OldBurmese	the earth (soil)	309_theearthsoil	mliy	mliy	m l i y	1356	4 5 7 7	ACXZ	MLIY	13	13.M.C 13.L.C 13.I.V 13.Y.V	2.0 1.5 1.5 0.8	mliy	0	2377
3142		QueyuPubarong	Queyu_pubarong	the earth (soil)	309_theearthsoil	ᵏɕā	ᵏɕā	k ɕ ā/a	0	1 3 7	ACX	KSA	14	14.K.C 14.S.C 14.A.V	2.0 1.5 1.5	kɕā/a	0	2378
3492	38913	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the earth (soil)	309_theearthsoil	ɣdzóɣ	ɣdzóɣ	ɣ d z ó/o ɣ	0	3 1 3 7 3	ACCYN	GTSUG	16	16.G.C 16.T.C 16.S.C 16.U.V 16.G.c	2.0 1.5 1.5 1.3 0.8	ɣdzó/oɣ	0	2379
4424		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the earth (soil)	309_theearthsoil	χtɕʰe⁵⁵	χtɕʰe⁵⁵	χ tɕʰ ⁵⁵/e	0	3 2 7	ACZ	GCE	5	5.G.C 5.C.C 5.E.V	2.0 1.5 0.8	χtɕʰ⁵⁵/e	0	2369
4997		NjorogsKhroskyabs	Njorogs_Khroskyabs	the earth (soil)	309_theearthsoil	χtɕʰo³³tʰi⁵⁵	χtɕʰo³³tʰi⁵⁵	χ tɕʰ ³³/o tʰ ⁵⁵/i	0	3 2 7 1 7	ACYBZ	GCUTI	12	12.G.C 12.C.C 12.U.V 12.T.C 12.I.V	2.0 1.5 1.3 1.75 0.8	χtɕʰ³³/otʰ⁵⁵/i	0	2376
5173		Tshobdun	Tshobdun	the earth (soil)	309_theearthsoil	sɐtʃʰé	sɐtʃʰé	s ɐ tʃʰ é/e	0	3 7 1 7	AXBZ	SETE	18	18.S.C 18.E.V 18.T.C 18.E.V	2.0 1.5 1.75 0.8	sɐtʃʰé/e	0	2381
5490		NgyaltsuZbu	Ngyaltsu Zbu	the earth (soil)	309_theearthsoil	təvjî	təvjî	t ə v j î	0	1 7 3 6 7	AXBCZ	TEBJI	11	11.T.C 11.E.V 11.B.C 11.J.C 11.I.V	2.0 1.5 1.75 1.5 0.8	təvjî	0	2375
5684		Zlarong	Zlarong	the earth (soil)	309_theearthsoil	ndza13	ndza13	n d z ¹³/a	0	4 1 3 7	ACCZ	NTSA	21	21.N.C 21.T.C 21.S.C 21.A.V	2.0 1.5 1.5 0.8	ndz¹³/a	0	2383
5940		KyomkyoSitu	Kyomkyo_Situ	the earth (soil)	309_theearthsoil	sa	sa	s a	0	3 7	AX	SA	7	7.S.C 7.A.V	2.0 1.5	sa	0	2371
5941		KyomkyoSitu	Kyomkyo_Situ	the earth (soil)	309_theearthsoil	satʃ he	satʃ he	s a tʃ + h e	0	3 7 1 9 3 7	AXN_AX	SAT_HE	7	7.S.C 7.A.V 7.T.c 7._._ 7.H.C 7.E.V	2.0 1.5 0.8 0.0 2.0 1.5	satʃ+he	0	2371 2385
256		Bantawa	Kiranti_Bantawa	the earthworm	310_theearthworm	walempacʰɨk	walempacʰɨk	w a l e m p a cʰ ɨ k	0	6 7 5 7 4 1 7 1 7 1	AXBYMBYBYN	WALEMPACIK	1	1.W.C 1.A.V 1.L.C 1.E.V 1.M.c 1.P.C 1.A.V 1.C.C 1.I.V 1.K.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	walempacʰɨk	0	2390
362	25217	Daofu	rGyalrong_Daofu	the earthworm	310_theearthworm	ɕhɑ ndʑu	ɕhɑ ndʑu	ɕʰ ɑ + n dʑ u	1289	3 7 9 4 2 7	AX_ACZ	SA_NCY	3	3.S.C 3.A.V 3._._ 3.N.C 3.C.C 3.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	ɕʰɑ+ndʑu	0	2392 2393
640	25815	Japhug	rGyalrong_Japhug	the earthworm	310_theearthworm	qandʐe	qandʐe	q a n ɖʐ e	1289	1 7 4 2 7	AXMBZ	KANCE	6	6.K.C 6.A.V 6.N.c 6.C.C 6.E.V	2.0 1.5 1.1 1.75 0.8	qanɖʐe	0	2399
1004	38143	Tangut	Tangut	the earthworm	310_theearthworm	ljɨ. ɕjii	ljɨ. ɕjii	l j ɨ̙ + ɕ j iː	4205	5 6 7 9 3 6 7	ACX_ACX	LJI_SJI	17	17.L.C 17.J.C 17.I.V 17._._ 17.S.C 17.J.C 17.I.V	2.0 1.5 1.5 0.0 2.0 1.5 1.5	ljɨ̙+ɕjiː	0	2410 2392
1320	31596	WobziKhroskyabs	Khroskyabs_Wobzi	the earthworm	310_theearthworm	mɲɑlɑ̂bədʑo	mɲɑlɑ̂bədʑo	m ɲ ɑ l ɑ̂/ɑ b ə dʑ o	3743	4 4 7 5 7 1 7 2 7	ACYBYBYBZ	MNALAPECU	19	19.M.C 19.N.C 19.A.V 19.L.C 19.A.V 19.P.C 19.E.V 19.C.C 19.U.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	mɲɑlɑ̂/ɑbədʑo	0	2412
1624	21389	Zhaba	Qiangic_Zhaba	the earthworm	310_theearthworm	tsɿ⁵⁵pə⁵⁵ti³³	tsɿ⁵⁵pə⁵⁵ti³³	ts ⁵⁵/ɿ p ⁵⁵/ə t ³³/i	3470	2 7 1 7 1 7	AXBYBZ	CIPETI	20	20.C.C 20.I.V 20.P.C 20.E.V 20.T.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ts⁵⁵/ɿp⁵⁵/ət³³/i	0	2413
1888	17590	MaerkangrGyalrong	rGyalrong_Maerkang	the earthworm	310_theearthworm	khɐ rdə lu	khɐ rdə lu	kʰ ɐ + r d ə + l u	811	1 7 9 5 1 7 9 5 7	AX_ACZ_AX	KE_RTE_LY	8	8.K.C 8.E.V 8._._ 8.R.C 8.T.C 8.E.V 8._._ 8.L.C 8.Y.V	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	kʰɐ+rdə+lu	0	2401 2402 2403
2142	22623	MuyaKangding	Muya-kangding	the earthworm	310_theearthworm	rɐ⁵³mbə³³tʂɑ³³	rɐ⁵³mbə³³tʂɑ³³	r ⁵³/ɐ m b ³³/ə ʈʂ ³³/ɑ	0	5 7 4 1 7 2 7	AXMBYBZ	REMPECA	10	10.R.C 10.E.V 10.M.c 10.P.C 10.E.V 10.C.C 10.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	r⁵³/ɐmb³³/əʈʂ³³/ɑ	0	2404
2531		MenyaGao	Menya-Gao	the earthworm	310_theearthworm	1ʐʌmbətʂa̠	1ʐʌmbətʂa̠	¹ ʐ ʌ m b ə ʈʂ a̙	0	8 3 7 4 1 7 2 7	TBXMBYBZ	6SEMPECA	9	9.6.T 9.S.C 9.E.V 9.M.c 9.P.C 9.E.V 9.C.C 9.A.V	1.0 1.3 3.0 1.1 1.3 3.0 1.3 0.7	¹ʐʌmbəʈʂa̙	0	2404
2944	20183	QueyuXinlong	Queyu_Xinlong	the earthworm	310_theearthworm	sɛ³³ndʒo¹³	sɛ³³ndʒo¹³	s ³³/ɛ n dʒ ¹³/o	0	3 7 4 1 7	AXMBZ	SENTU	15	15.S.C 15.E.V 15.N.c 15.T.C 15.U.V	2.0 1.5 1.1 1.75 0.8	s³³/ɛndʒ¹³/o	0	2408
3312		QueyuPubarong	Queyu_pubarong	the earthworm	310_theearthworm	sʰəlēɪputɕo	sʰəlēɪputɕo	sʰ ə l ē/e ɪ p u tɕ o	0	3 7 5 7 7 1 7 2 7	AXBYYBYBZ	SELEIPYCU	14	14.S.C 14.E.V 14.L.C 14.E.V 14.I.V 14.P.C 14.Y.V 14.C.C 14.U.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	sʰəlē/eɪputɕo	0	2407
3493	38914	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the earthworm	310_theearthworm	rɲælî	rɲælî	r ɲ æ l î	0	5 4 7 5 7	ACYBZ	RNELI	16	16.R.C 16.N.C 16.E.V 16.L.C 16.I.V	2.0 1.5 1.3 1.75 0.8	rɲælî	0	2409
3810		BragbarSitu	Bragbar Situ	the earthworm	310_theearthworm	khajdɐlū	khajdɐlū	kʰ a j d ɐ l ū/u	0	1 7 6 1 7 5 7	AXMBYBZ	KAJTELY	2	2.K.C 2.A.V 2.J.c 2.T.C 2.E.V 2.L.C 2.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kʰajdɐlū/u	0	2391
4093		Geshiza	Geshiza	the earthworm	310_theearthworm	mæ-ŋær-bə-dʑi	mæ-ŋær-bə-dʑi	m æ + ŋ æ r + b ə + dʑ i	0	4 7 9 4 7 5 9 1 7 9 2 7	AX_AXN_AX_AX	ME_NER_PE_CI	4	4.M.C 4.E.V 4._._ 4.N.C 4.E.V 4.R.c 4._._ 4.P.C 4.E.V 4._._ 4.C.C 4.I.V	2.0 1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	mæ+ŋær+bə+dʑi	0	2394 2395 2396 2397
4425		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the earthworm	310_theearthworm	χtɕʰe⁵⁵bə⁵⁵dʑa³³	χtɕʰe⁵⁵bə⁵⁵dʑa³³	χ tɕʰ ⁵⁵/e b ⁵⁵/ə dʑ ³³/a	0	3 2 7 1 7 2 7	ACYBYBZ	GCEPECA	5	5.G.C 5.C.C 5.E.V 5.P.C 5.E.V 5.C.C 5.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	χtɕʰ⁵⁵/eb⁵⁵/ədʑ³³/a	0	2398
4836		NjorogsKhroskyabs	Njorogs_Khroskyabs	the earthworm	310_theearthworm	qar³³di⁵⁵ku⁵⁵lu⁵⁵	qar³³di⁵⁵ku⁵⁵lu⁵⁵	q a ³³/r d ⁵⁵/i k ⁵⁵/u l ⁵⁵/u	0	1 7 5 1 7 1 7 5 7	AXMBYBYBZ	KARTIKYLY	12	12.K.C 12.A.V 12.R.c 12.T.C 12.I.V 12.K.C 12.Y.V 12.L.C 12.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	qa³³/rd⁵⁵/ik⁵⁵/ul⁵⁵/u	0	2406
5116		Tshobdun	Tshobdun	the earthworm	310_theearthworm	qɐjⁿdʒeʔ	qɐjⁿdʒeʔ	q ɐ j ⁿdʒ dʒ e ʔ	0	1 7 6 1 1 7 1	AXLMBYN	KEJTTEH	18	18.K.C 18.E.V 18.J.c 18.T.c 18.T.C 18.E.V 18.H.c	2.0 1.5 1.1 1.1 1.75 1.3 0.8	qɐjⁿdʒdʒeʔ	0	2411
5537		NgyaltsuZbu	Ngyaltsu Zbu	the earthworm	310_theearthworm	qɐⁿdʑéʔ	qɐⁿdʑéʔ	q ɐ ⁿdʑ é/e ʔ	0	1 7 2 7 1	AXBYN	KECEH	11	11.K.C 11.E.V 11.C.C 11.E.V 11.H.c	2.0 1.5 1.75 1.3 0.8	qɐⁿdʑé/eʔ	0	2405
5942		KyomkyoSitu	Kyomkyo_Situ	the earthworm	310_theearthworm	khardiliʔ	khardiliʔ	kʰ a r d i l i ʔ	0	1 7 5 1 7 5 7 1	AXMBYBYN	KARTILIH	7	7.K.C 7.A.V 7.R.c 7.T.C 7.I.V 7.L.C 7.I.V 7.H.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kʰardiliʔ	0	2400
59		Bantawa	Kiranti_Bantawa	the egg	311_theegg	din	din	d i n	0	1 7 4	AXN	TIN	1	1.T.C 1.I.V 1.N.c	2.0 1.5 0.8	din	0	2417
363	18888	Daofu	rGyalrong_Daofu	the egg	311_theegg	zgə ŋa	zgə ŋa	z g ə + ŋ a	850	3 1 7 9 4 7	ACZ_AX	SKE_NA	3	3.S.C 3.K.C 3.E.V 3._._ 3.N.C 3.A.V	2.0 1.5 0.8 0.0 2.0 1.5	zgə+ŋa	0	2420 2421
641	2539	Japhug	rGyalrong_Japhug	the egg	311_theegg	tɤ-ŋgɯm	tɤ-ŋgɯm	t ɤ + ŋ g ɯ m	852	1 7 9 4 1 7 4	AX_ACYN	TE_NKIM	6	6.T.C 6.E.V 6._._ 6.N.C 6.K.C 6.I.V 6.M.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tɤ+ŋgɯm	0	2418 2419
1005	2543	Tangut	Tangut	the egg	311_theegg	tew¹	tew¹	t e ¹/w	10196	1 7 6	AXN	TEW	17	17.T.C 17.E.V 17.W.c	2.0 1.5 0.8	te¹/w	0	2430
1321	31598	WobziKhroskyabs	Khroskyabs_Wobzi	the egg	311_theegg	stʰɑ́ɣ	stʰɑ́ɣ	s tʰ ɑ́/ɑ ɣ	3744	3 1 7 3	ACYN	STAG	19	19.S.C 19.T.C 19.A.V 19.G.c	2.0 1.5 1.3 0.8	stʰɑ́/ɑɣ	0	2424
1625	21460	Zhaba	Qiangic_Zhaba	the egg	311_theegg	ʂkui¹³	ʂkui¹³	ʂ k u ¹³/i	2199	3 1 7 7	ACYZ	SKYI	20	20.S.C 20.K.C 20.Y.V 20.I.V	2.0 1.5 1.3 0.8	ʂku¹³/i	0	2420
1889	17666	MaerkangrGyalrong	rGyalrong_Maerkang	the egg	311_theegg	tɑ gɑm	tɑ gɑm	t ɑ + g ɑ m	852	1 7 9 1 7 4	AX_AXN	TA_KAM	8	8.T.C 8.A.V 8._._ 8.K.C 8.A.V 8.M.c	2.0 1.5 0.0 2.0 1.5 0.8	tɑ+gɑm	0	2418 2419
2143	22674	MuyaKangding	Muya-kangding	the egg	311_theegg	vɐ̱³³vɑ⁵³	vɐ̱³³vɑ⁵³	v ɐ̠ ³³ v ⁵³/ɑ	0	3 7 8 3 7	AXTBZ	BE4BA	10	10.B.C 10.E.V 10.4.T 10.B.C 10.A.V	1.6 3.0 1.0 1.3 0.7	vɐ̠³³v⁵³/ɑ	0	2426
2602		MenyaGao	Menya-Gao	the egg	311_theegg	2va̠va̠	2va̠va̠	² v a̙ v a̙	0	8 3 7 3 7	TBXBZ	6BABA	9	9.6.T 9.B.C 9.A.V 9.B.C 9.A.V	1.0 1.3 3.0 1.3 0.7	²va̙va̙	0	2425
2701	31132	OldBurmese	OldBurmese	the egg	311_theegg	u	u	u	1021	7	X	Y	13	13.Y.V	1.5	u	0	2427
2945	20248	QueyuXinlong	Queyu_Xinlong	the egg	311_theegg	rgə¹³ŋa⁵⁵	rgə¹³ŋa⁵⁵	r g ¹³/ə ŋ ⁵⁵/a	0	5 1 7 4 7	ACYBZ	RKENA	15	15.R.C 15.K.C 15.E.V 15.N.C 15.A.V	2.0 1.5 1.3 1.75 0.8	rg¹³/əŋ⁵⁵/a	0	2428
3132		QueyuPubarong	Queyu_pubarong	the egg	311_theegg	goŋæ	goŋæ	g o ŋ æ	0	1 7 4 7	AXBZ	KUNE	14	14.K.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	goŋæ	0	2419
3494	38915	SiyuewuKhroskyabs	Siyuewu_Khroskyabs	the egg	311_theegg	zgæ̂ŋæʁ	zgæ̂ŋæʁ	z g æ̂/æ ŋ æ ʁ	0	3 1 7 4 7 5	ACYBYN	SKENER	16	16.S.C 16.K.C 16.E.V 16.N.C 16.E.V 16.R.c	2.0 1.5 1.3 1.75 1.3 0.8	zgæ̂/æŋæʁ	0	2429
3811		BragbarSitu	Bragbar Situ	the egg	311_theegg	ta-ŋgə̄m	ta-ŋgə̄m	t a + ŋ g ə̄ m	0	1 7 9 4 1 7 4	AX_ACYN	TA_NKEM	2	2.T.C 2.A.V 2._._ 2.N.C 2.K.C 2.E.V 2.M.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	ta+ŋgə̄m	0	2418 2419
4164		Geshiza	Geshiza	the egg	311_theegg	ra-stu	ra-stu	r a + s t u	0	5 7 9 3 1 7	AX_ACZ	RA_STY	4	4.R.C 4.A.V 4._._ 4.S.C 4.T.C 4.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	ra+stu	0	2422 2423
4426		GuanyinqiaoKhroskyabs	Guanyinqiao_Khroskyabs	the egg	311_theegg	stʰɑɣ⁵⁵	stʰɑɣ⁵⁵	s tʰ ɑ ⁵⁵/ɣ	0	3 1 7 3	ACYN	STAG	5	5.S.C 5.T.C 5.A.V 5.G.c	2.0 1.5 1.3 0.8	stʰɑ⁵⁵/ɣ	0	2424
4934		NjorogsKhroskyabs	Njorogs_Khroskyabs	the egg	311_theegg	stʰək⁵⁵	stʰək⁵⁵	s tʰ ə ⁵⁵/k	0	3 1 7 1	ACYN	STEK	12	12.S.C 12.T.C 12.E.V 12.K.c	2.0 1.5 1.3 0.8	stʰə⁵⁵/k	0	2424
5089		Tshobdun	Tshobdun	the egg	311_theegg	ⁿgəmʔ	ⁿgəmʔ	ⁿg ə m ʔ	0	1 7 4 1	AXLN	KEMH	18	18.K.C 18.E.V 18.M.c 18.H.c	2.0 1.5 1.1 0.8	ⁿgəmʔ	0	2419
5538		NgyaltsuZbu	Ngyaltsu Zbu	the egg	311_theegg	tɐ-ⁿɡómʔ	tɐ-ⁿɡómʔ	t ɐ + ⁿg ó/o m ʔ	0	1 7 9 1 7 4 1	AX_AXLN	TE_KUMH	11	11.T.C 11.E.V 11._._ 11.K.C 11.U.V 11.M.c 11.H.c	2.0 1.5 0.0 2.0 1.5 1.1 0.8	tɐ+ⁿgó/omʔ	0	2418 2419
5632		Zlarong	Zlarong	the egg	311_theegg	ko31ŋe53	ko31ŋe53	k ³¹/o ŋ ⁵³/e	0	1 7 4 7	AXBZ	KUNE	21	21.K.C 21.U.V 21.N.C 21.E.V	2.0 1.5 1.75 0.8	k³¹/oŋ⁵³/e	0	2419
170		Bantawa	Kiranti_Bantawa	the eye	49_theeye	mɨk	mɨk	m ɨ k	0	4 7 1	AXN	MIK	1	1.M.C 1.I.V 1.K.c	2.0 1.5 0.8	mɨk	0	2444
364	18614	Daofu	rGyalrong_Daofu	the eye	49_theeye	mo	mo	m o	4	4 7	AX	MU	3	3.M.C 3.U.V	2.0 1.5	mo	0	2444
642	2645	Japhug	rGyalrong_Japhug	the eye	49_theeye	tɯ-mɲaʁ	tɯ-mɲaʁ	t ɯ + m ɲ a ʁ	4	1 7 9 4 4 7 5	AX_ACYN	TI_MNAR	6	6.T.C 6.I.V 6._._ 6.M.C 6.N.C 6.A.V 6.R.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tɯ+mɲaʁ	0	2445 2446
1006	2649	Tangut	Tangut	the eye	49_theeye	mej¹	mej¹	m e ¹/j	4	4 7 6	AXN	MEJ	17	17.M.C 17.E.V 17.J.c	2.0 1.5 0.8	me¹/j	0	2450
1322	31600	WobziKhroskyabs	Khroskyabs_Wobzi	the eye	49_theeye	mɑ̂ɣ	mɑ̂ɣ	m ɑ̂/ɑ ɣ	4	4 7 3	AXN	MAG	19	19.M.C 19.A.V 19.G.c	2.0 1.5 0.8	mɑ̂/ɑɣ	0	2444
1626	21165	Zhaba	Qiangic_Zhaba	the eye	49_theeye	ȵa⁵⁵	ȵa⁵⁵	ȵ ⁵⁵/a	4	4 7	AX	NA	20	20.N.C 20.A.V	2.0 1.5	ȵ⁵⁵/a	0	2451
1890	17382	MaerkangrGyalrong	rGyalrong_Maerkang	the eye	49_theeye	tə mȵɑk	tə mȵɑk	t ə + m ȵ ɑ k	4	1 7 9 4 4 7 1	AX_ACYN	TE_MNAK	8	8.T.C 8.E.V 8._._ 8.M.C 8.N.C 8.A.V 8.K.c	2.0 1.5 0.0 2.0 1.5 1.3 0.8	tə+mȵɑk	0	2445 2446
2144	22422	MuyaKangding	Muya-kangding	the eye	49_theeye	mi⁵³	mi⁵³	m ⁵³/i	0	4 7	AX	MI	10	10.M.C 10.I.V	2.0 1.5	m⁵³/i	0	2448
2382		MenyaGao	Menya-Gao	the eye	49_theeye	1mi	1mi	¹ m i	0	8 4 7	TBX	6MI	9	9.6.T 9.M.C 9.I.V	1.0 1.3 3.0	¹mi	0	2448
2702	31133	OldBurmese	OldBurmese	the eye	49_theeye	myak	myak	m y a k	4	4 7 7 1	AXYN	MYAK	13	13.M.C 13.Y.V 13.A.V 13.K.c	2.0 1.5 1.3 0.8	myak	0	2444
2946	19965	QueyuXinlong	Queyu_Xinlong	the eye	49_theeye	mȵe⁵⁵	mȵe⁵⁵	m ȵ ⁵⁵/e	0	4 4 7	ACZ	MNE	15	15.M.C 15.N.C 15.E.V	2.0 1.5 0.8	mȵ⁵⁵/e	0	2446
3162		QueyuPubarong	Queyu_pubarong	the eye	49_theeye	ᵐɲē	ᵐɲē	m ɲ ē/e	0	4 4 7	ACZ	MNE	14	14.M.C 14.N.C 14.E.V	2.0 1.5 0.8	mɲē/e	0	2446
